,text,set_name,level,script_calc_level,script_calc_level_int,level_difference
3207,"She realized that she was expected to buy something. She had a little money. She counted it and found enough to buy something cold and fresh to drink. There she sat, drinking slowly and looking at everything around her. Life here had new color, a new shape. It did not seem real. It was like a beautiful dream.
At fifty tables sat people who looked to her like kings and queens. She thought their clothes and jewels were wonderfully rich. And now and then one of these people would look at her. They saw a small woman in a simple dress. They saw a plain face. But on that face they saw an expression of love of life, and the queens wished that they could look the same. While she sat there, two hours passed. The kings and queens began to leave.",o'henry part 1,2,Elementary/Pre-Intermediate,1,-1
3208,"The music ended. Waiters took everything off tables near hers. She was sitting there almost alone. Jerry's fare stood up and held out the numbered piece of paper.
""Is someone going to give me something for this?"" she asked.
A waiter told her that it was for her cab. He said that she should go to the door and give it to the man there. This man took it and called the number. Only three cabs stood in line now. The driver of one of them went and found Jerry asleep inside his cab.
Jerry spoke a few words in anger, and then went up to his seat. He turned the horse and the cab rolled to the door and stopped. His fare entered. The cab turned again, and went through the cool darkness of the park, following the street that would lead most quickly to the gate.",o'henry part 1,2,Elementary/Pre-Intermediate,1,-1
3209,"At the gate, Jerry began suddenly to think. He was still half asleep, but there was a doubt in his mind. There were one or two things he had to ask about. He stopped his horse, and his voice came down through the hole in the back of the cab.
""I want to see four dollars before going any farther. Have you got the money?"" ""Four dollars!"" laughed the fare, softly. ""No. I've only got a few cents with me."" Jerry made the horse run. The animal's feet were very loud on the street. But above the noise of the horse's feet, Jerry's voice could be heard. He was full of anger. He shouted at the stars in the sky. He shouted at other cabs as they passed. His words were so bad that another driver, hearing them, could not believe his ears.",o'henry part 1,2,Elementary/Pre-Intermediate,1,-1
3212,"In half an hour Jimmy went downstairs and through the restaurant. He was now dressed in good clothes that fitted him well. He carried his dusted and cleaned bag.
""Do you have anything planned?"" asked Mike Dolan.
""Me?"" asked Jimmy as if surprised. ""I don't understand. I work for the New York Famous Bread and Cake Makers Company. And I sell the best bread and cake in the country."" Mike enjoyed these words so much that Jimmy had to take a drink with him. Jimmy had some milk. He never drank anything stronger.
A week after Valentine, 9762, left the prison, a safe was broken open in Richmond, Indiana. No one knew who did it. Eight hundred dollars were taken.
Two weeks after that, a safe in Logansport was opened. Someone broke it open, and took fifteen hundred dollars.",o'henry part 1,2,Elementary/Pre-Intermediate,1,-1
3213,"Ben Price was a cop who worked on such important matters, and now he began to work on this.
He went to Richmond, Indiana, and to Logansport, to see how the safe-breaking had been done in those places. He was heard to say: ""I can see that Jim Valentine has been here. Look at the way he opened this one. Everything easy, everything clean. He is the only man who has the tools to do it. And he is the only man who knows how to use tools like this. Next time he goes to prison, he's going to stay there until his time is finished."" Ben Price knew how Jimmy worked. Jimmy would go from one city to another far away. He always worked alone. He always left quickly when he was finished. He enjoyed being with nice people. For all these reasons, it was not easy to catch Mr. Valentine.",o'henry part 1,2,Elementary/Pre-Intermediate,1,-1
3214,"Jimmy went to the hotel, where he said his name was Ralph D. Spencer. He got a room there. He told the hotel man he had come to Elmore to go into business. How was the shoe business? Was there already a good shoe-shop?
The man thought that Jimmy's clothes and manners were fine. He was happy to talk to him.
Yes, Elmore needed a good shoe-shop. There was no shop that sold just shoes. Shoes were sold in the big shops that sold everything. All business in Elmore was good. He hoped Mr. Spencer would decide to stay in Elmore. It was a pleasant town to live in and the people were friendly. Mr. Ralph Spencer started a shoe-shop and made many friends. And he was successful with the wish of his heart. He met Annabel Adams. He liked her better every day.",o'henry part 1,2,Beginner,0,-2
3215,"The next morning Jimmy was at the Adams home. He was going to a nearby city that day to buy new clothes for the wedding. He was also going to buy a gift for Annabel. It would be his first trip out of Elmore. It was more than a year now since he had done any safe-breaking.
Most of the Adams family went to the bank together that morning. There were Mr. Adams, Annabel, Jimmy, and Annabel's married sister with her two little girls, aged five and nine. They passed Jimmy's hotel, and Jimmy ran up to his room and brought along his bag. Then they went to the bank.
All went inside—Jimmy, too, for he was one of the family. Everyone in the bank was glad to see the good-looking, nice young man who was going to marry Annabel.",o'henry part 1,2,Beginner,0,-2
3217,"The young lady had been Maxwell's secretary for a year. She was very beautiful, and very different from most other secretaries. Her hair always looked plain and simple. She did not wear chains or jewels. Her dress was gray and plain, but it fitted her very well. On her small black-hat was the gold-green wing of a bird.
On this morning she seemed to shine softly. Her eyes were dreaming but bright. Her face was warmly colored, and her expression was happy. Pitcher watched her. There was a question about her in his mind. She was different this morning. Instead of going straight to the room where she worked, she waited. She seemed not to know what to do. Once she went over to Maxwell's table, near enough for him to see that she was there.",o'henry part 1,2,Elementary/Pre-Intermediate,1,-1
3218,"If you have never seen a busy New York broker on a busy day, you know little about men at work. Every minute of a broker's hour is crowded.
And this day was Harvey Maxwell's busy day. Beside his table stood a machine. From this came a long, narrow, endless piece of paper, bringing him business news as soon as it happened. Men began to come into the office and speak to him. Some were happy, some were not, some were in a hurry, some were full of anger. Boys ran in and out with letters for him to read and answer at once.
Pitcher's face now showed that he was alive. The other men who worked in the office jumped around like sailors during a storm. And there were storms in the business world, fearful storms. Every storm was felt in the broker's office.",o'henry part 1,2,Elementary/Pre-Intermediate,1,-1
3219,"The cop moved along the street, looking strong and important. This was the way he always moved. He was not thinking of how he looked. There were few people on the street to see him. It was only about ten at night, but it was cold. And there was wind with a little rain in it.
He stopped at doors as he walked along, trying each door to be sure that it was closed for the night. Now and then he turned and looked up and down the street. He was a fine-looking cop, watchful, guarding the peace.
People in this part of the city went home early. Now and then you might see the lights of a shop or a small restaurant. But most of the doors belonged to business places that had been closed hours ago. Then the cop suddenly slowed his walk.",o'henry part 1,2,Elementary/Pre-Intermediate,1,-1
3220,"A little color began to come into the girl's face. She started to eat like some small wild animal that has been without food for a long time. She seemed to think it was not strange that this young man was helping her. Her need had been so great that she was ready to accept any help.
But slowly, as her strength returned, she began to tell him her little story. There are a thousand stories like hers in the city every day. It was the shop girl's story—not enough pay, illness, a lost job, lost hope.
But to Rudolf it was not a little story. It was a big story.
""And you suffered all that!"" he said.
""It was really bad,"" said the girl.
""And you have no family or friends in the city?"" ""None."" ""I am all alone in the world, too,"" said Rudolf.",o'henry part 1,2,Elementary/Pre-Intermediate,1,-1
3221,"When night came and the house was quiet, did Santa Yeager cry alone? Did she hold that letter near to her heart? Did she speak the name that she had been too proud to speak for many weeks? Or did she place the letter with other business letters, in her office?
Ask if you will, but there is no answer. What a queen does is something we cannot always know. But this you shall be told: In the middle of the night Santa went quietly out of the ranch house. She was dressed in something dark. She stopped for a moment under a tree. There was moonlight, and a bird was singing, and there was a smell of flowers. Santa turned her face toward the southeast and threw three kisses in that direction, for there was no one to see her.",o'henry part 1,2,Elementary/Pre-Intermediate,1,-1
3222,"The cab turned toward Fifth Avenue and then went north on that perfect street. Jerry was moved up and down in his seat, and from one side to the other. He began to sing. Inside the cab the fare sat up straight on the seat.",o'henry part 1,2,Elementary/Pre-Intermediate,1,-1
3223,"She realized that she was expected to buy something. She had a little money. She counted it and found enough to buy something. There she sat looking at everything around her. Life here had new color, a new shape. It did not seem real. It was like a beautiful dream.",o'henry part 1,2,Elementary/Pre-Intermediate,1,-1
3224,A waiter told her that it was for her cab. He said that she should go to the door and give it to the man there. This man took it and called the number. Only three cabs stood in line now. The driver of one of them went and found Jerry asleep inside his cab.,o'henry part 1,2,Elementary/Pre-Intermediate,1,-1
3225,"She looked to the right and to the left at the lights and the houses. It was dark inside the cab, and her eyes were shining like stars. When they came to Fifty-ninth street, Jerry was half asleep. But his horse went through the park gate.",o'henry part 1,2,Elementary/Pre-Intermediate,1,-1
3226,"The horse knew where they were. The horse pulled the cab into the park every night. And the fare sat there, as if in a happy dream. She could smell the clean fresh smell of green leaves and flowers. And the wise animal pulling the cab moved as usual. He was at home here.",o'henry part 1,2,Elementary/Pre-Intermediate,1,-1
3229,"Mike Dolan was alone there. After shaking hands he said, ""I'm sorry we couldn't do it sooner, Jimmy my boy. But there was that safe in Springfield, too. It wasn't easy. Feeling all right?"" ""Fine,"" said Jimmy.",o'henry part 1,2,Elementary/Pre-Intermediate,1,-1
3232,Elmore needed a good shoe-shop. There was no shop that sold just shoes. Shoes were sold in the big shops that sold everything. All business in Elmore was good. He hoped Mr. Spencer would decide to stay in Elmore. It was a pleasant town to live in and the people were friendly.,o'henry part 1,2,Elementary/Pre-Intermediate,1,-1
3233,"The Elmore bank had a new safe. Mr. Adams was very proud of it, and he wanted everyone to see it. It was as large as a small room, and it had a very special door. The door was controlled by a clock. Using the clock, the banker planned the time when the door should open.",o'henry part 1,2,Elementary/Pre-Intermediate,1,-1
3236,"If you have never seen a busy New York broker on a busy day, you know little about men at work. Every minute of a broker's hour is crowded. And this day was Harvey Maxwell's busy day. From this came a long, narrow, endless piece of paper, bringing him business news as soon as it happened.",o'henry part 1,2,Elementary/Pre-Intermediate,1,-1
3237,"Boys ran in and out with letters for him to read and answer at once. The other men who worked in the office jumped around like sailors during a storm. And there were storms in the business world, fearful storms. Every storm was felt in the broker's office.",o'henry part 1,2,Elementary/Pre-Intermediate,1,-1
3238,"The cop moved along the street, looking strong and important. This was the way he always moved. He was not thinking of how he looked. There were few people on the street to see him. It was only about ten at night, but it was cold.",o'henry part 1,2,Beginner,0,-2
3239,"He stopped at doors as he walked along, trying each door to be sure that it was closed for the night. Now and then he turned and looked up and down the street. He was a fine-looking cop, watchful, guarding the peace.",o'henry part 1,2,Elementary/Pre-Intermediate,1,-1
3241,"""Do you have anything planned?"" asked Mike Dolan.
""Me?"" asked Jimmy as if surprised. ""I don't understand. I work for the New York Famous Bread and Cake Makers Company. And I sell the best bread and cake in the country.""",o'henry part 1,2,Elementary/Pre-Intermediate,1,-1
3242,"In the morning, after an hour's sleep, Sue went to Johnsy's bedside. Johnsy with wide-open eyes was looking toward the window. ""I want to see,"" she told Sue.
Sue took the cover from the window.
But after the beating rain and the wild wind that had not stopped through the whole night, there still was one leaf to be seen against the wall. It was the last on the tree. It was still dark green near the branch. But at the edges it was turning yellow with age. There it was hanging from a branch nearly twenty feet above the ground.
""It is the last leaf,"" said Johnsy. ""I thought it would surely fall during the night. I heard the wind. It will fall today."" The day slowly passed. As it grew dark, they could still see the leaf hanging from its branch against the wall.",o'henry part 2,2,Elementary/Pre-Intermediate,1,-1
3243,"There was now a cold rain falling and the wind was stronger. The few people walking along that street were hurrying, trying to keep warm. And at the door of the shop stood the man who had come a thousand miles to meet a friend. Such a meeting could not be certain. But he waited. About twenty minutes he waited, and then a tall man in a long coat came hurrying across the street.
""Is that you, Bob?"" he asked, doubtfully.
""Is that you, Jimmy Wells?"" cried the man at the door.
The new man took the other man's hands in his. ""It's Bob! Twenty years is a long time. The old restaurant is gone, Bob. I wish it were here, so that we could have another dinner in it. Has the West been good to you?"" ""It gave me everything I asked for. You've changed, Jimmy. I never thought you were so tall.""",o'henry part 2,2,Elementary/Pre-Intermediate,1,-1
3244,"There is a certain hotel on Broadway that is very pleasant in the summer. Not many people have heard about it. It is wide and cool. Its rooms have walls of dark wood. There are green trees around it, and soft winds. It has all the pleasures of mountain living, and none of the pains. You will eat better fish than you could catch for yourself in streams in the hills. You will have better meat than a hunter brings home from the forest.
A few have discovered this cool spot in the hot summer of New York. You will see these few guests, eating dinner in the hotel restaurant. They are happy to be there, and happy to know that they are very few. They feel especially wise because they have found this delightful place.",o'henry part 2,2,Elementary/Pre-Intermediate,1,-1
3246,"This perfect guest did not often leave the hotel. In this, she was like the other guests of the Hotel Lotus. To enjoy that hotel, one needed to forget the city. New York might have been miles away. At night sometimes one might go out. But during the hot day one remained in the cool shade of the Lotus. Madame was alone in the Hotel Lotus. She was alone as a queen is alone, because of her high position. She rose from bed late in the morning. She was then a sweet, soft person who seemed to shine quietly.
But at dinner she was different. She would wear a beautiful dress. I cannot find words fine enough to tell about it. Always there were red flowers at her shoulder. When the head waiter saw a dress like this, he met it at the door. You thought of Paris when you saw it.",o'henry part 2,2,Elementary/Pre-Intermediate,1,-1
3249,"Andy Donovan had his dinner each evening in the house on Second Avenue where he lived in a furnished room. One evening at dinner he met a new guest, a young lady, Miss Conway. Miss Conway was small and quiet. She was wearing a plain brown dress. She seemed interested in very little except her dinner, and her dinner did not interest her very much. She looked up at Mr. Donovan and spoke his name, and then began to eat again.
Mr. Donovan had a smile that everyone liked. He smiled at her and then thought no more about her.
Two weeks later Andy was sitting outside the house enjoying the cool evening. He heard a movement behind him. He turned his head, and could not turn it back again. Coming out of the door was Miss Conway.",o'henry part 2,2,Elementary/Pre-Intermediate,1,-1
3250,"They went through the open gates of the park and found a quiet seat.
""We were going to be married soon,"" said Miss Conway. ""He was a real Count. He had land and a big house in Italy. Count Fernando Mazzini was his name. My father didn't want me to marry him. Once we ran away to get married, and my father followed and took me home. I was afraid they were going to fight. But then my father agreed. Fernando went to Italy to make everything ready for me. My father's very proud. Fernando wanted to give me several thousand dollars for new clothes, and my father said no. When Fernando went away, I came to the city. I work in a shop. Three days ago I had a letter from Italy. It said that Fernando had been killed. That is why I'm wearing black.""",o'henry part 2,2,Elementary/Pre-Intermediate,1,-1
3252,"At eight the next evening Ellen took an old gold ring and gave it to Richard.
""Wear it tonight,"" she said. ""Your mother gave it to me. She asked me to give it to you when you had found the girl you loved."" Young Rockwall took the ring and tried to put it on his little finger. It was too small. He put it inside his coat, in a place where he thought it would be safe. And then he called for his cab.
At the station he met Miss Lantry.
""We must not keep my mother and the others waiting,"" said she.
""To Wallack's Theater as fast as you can drive,"" said Richard to the cabby.
They rolled along Forty-second Street to Broadway and from there to Thirty-fourth Street.
Then young Richard quickly ordered the cabby to stop.",o'henry part 2,2,Elementary/Pre-Intermediate,1,-1
3254,"The moon was rising over the houses on the east side of the park. Children laughed and played. Music came softly from one of the nearer streets. Around the little park, cabs rolled by. The trains that traveled high above the street rushed past. These cabs and trains, with their wild noises, seemed like animals outside the park. But they could not enter. The park was safe and quiet. And above the trees was the great, round, shining face of a lighted clock in a tall old building.
Prince Michael's shoes were old and broken. No shoemaker could ever make them like new again. His clothes were very torn. He was all colors—gray and brown and red and green-yellow. His hat was older and more torn than his shoes and his other clothes.",o'henry part 2,2,Elementary/Pre-Intermediate,1,-1
3256,"The Prince rose and went to the young man's seat.
""I am a stranger, and I shouldn't speak to you,"" he said. ""But I can see that you are troubled. I am Prince Michael of Valleluna. I do not want people to know who I am. That is why I wear these torn clothes. It is a small pleasure of mine to help those who need help. First I must feel sure they are worth helping. I think you are. And perhaps your trouble may be ended if you and I together decide what to do about it."" The young man looked up brightly at the Prince. Brightly, but he was still troubled. But he accepted this chance to talk to someone.
""I'm glad to meet you, Prince,"" he said pleasantly. ""Yes, I can see you don't want to be known. Thanks for your offer of help. But I don't see what you can do. It's my own problem. But thanks.""",o'henry part 2,2,Elementary/Pre-Intermediate,1,-1
3257,"Prince Michael smiled his gentle, understanding smile. He caught the other's arm. The bright light in the Prince's eyes was softening. It was dream-like, clouded.
""Wait,"" he said, ""till the clock tells the hour. I have riches and power and I am wiser than most men. But when I hear the clock tell the hour, I am afraid. Stay with me till then. This woman will be yours. You have the promise of the Prince of Valleluna. On the day you are married I will give you $100,000 and a great house beside the Hudson River. But there must be no clocks in that house. Do you agree to that?"" ""Sure,"" said the young man. ""I don't like clocks."" He looked again at the clock above the trees. It was three minutes before nine.
""I think,"" said Prince Michael, ""that I will sleep a little. It has been a long day.""",o'henry part 2,2,Elementary/Pre-Intermediate,1,-1
3258,"Let's think about adventure. You are walking along Broadway. You like looking into the shop windows and you are deciding which theater to go to. You are asking yourself: Do I want something to make me laugh, or something to make me feel sad?
Suddenly a hand is placed on your arm. You turn to look deep into the eyes of a beautiful woman, wonderful in jewels and richly dressed. Quickly she puts into your hand a piece of hot—very hot—bread and butter. She cuts a small piece of cloth from your coat. She speaks one word and it means nothing to you. Then quickly she runs down a side street, looking back fearfully over her shoulder. That would be pure adventure. Would you accept it?
No. You would drop the bread and butter. You would walk straight along, with one hand over the hole in your coat.",o'henry part 2,2,Elementary/Pre-Intermediate,1,-1
3259,"There have never been many true adventurers. You can read stories about men called adventurers. But they were really businessmen. There was something they wanted—lady, or money, or a country, or honor. And so they got it. But a true adventurer is different.
There have been many half-adventurers. And they were great men. History is rich with their stories. But each of them had a special purpose. They were not followers of true adventure.
In the big city of New York, romance and adventure are always waiting. As we walk along the streets, they are watching us. A cab takes us to a strange door, instead of to our own. The door opens and we are asked to enter. At every corner, eyes look toward us, or hands are raised, or fingers point.",o'henry part 2,2,Elementary/Pre-Intermediate,1,-1
3260,"Adventure is offered. But few of us are ready to accept. We are ready to do only the things we do every day. We wish to do only the things that everyone else does. We move on; and some day we come to the end of a long quiet life. Then we begin to think. Then, when it is too late, we are sorry that we have never known true Romance and Adventure.
Rudolf Steiner was a true adventurer. There were few evenings when he did not go out seeking something different. He was always interested in what might be waiting around the next corner. Sometimes adventure led him into strange places. Two times the cops arrested him. Again and again he discovered that he had lost all his money. One night his watch was taken from him. But he continued happily to accept every offer of adventure.",o'henry part 2,2,Elementary/Pre-Intermediate,1,-1
3264,"A man waited. About twenty minutes he waited, and then a tall man in a long coat came hurrying across the street.
""Is that you, Bob?"" he asked, doubtfully.
""Is that you, Jimmy Wells?"" cried the man at the door.",o'henry part 2,2,Beginner,0,-2
3265,"The new man took the other man's hands in his. ""It's Bob! Twenty years is a long time. The old restaurant is gone, Bob. I wish it were here, so that we could have another dinner in it. Has the West been good to you?""",o'henry part 2,2,Elementary/Pre-Intermediate,1,-1
3266,"There is a certain hotel on Broadway that is very pleasant in the summer. Not many people have heard about it. It is wide and cool. Its rooms have walls of dark wood. There are green trees around it, and soft winds.",o'henry part 2,2,Elementary/Pre-Intermediate,1,-1
3267,"A few have discovered this cool spot in the hot summer of New York. You will see these few guests, eating dinner in the hotel restaurant. They are happy to be there, and happy to know that they are very few.",o'henry part 2,2,Elementary/Pre-Intermediate,1,-1
3269,"But at dinner she was different. She would wear a beautiful dress. I cannot find words fine enough to tell about it. Always there were red flowers at her shoulder. When the head waiter saw a dress like this, he met it at the door. You thought of Paris when you saw it.",o'henry part 2,2,Beginner,0,-2
3274,Mr. Donovan had a smile that everyone liked. He smiled at her and then thought no more about her. Two weeks later Andy was sitting outside the house enjoying the cool evening. He heard a movement behind him. Coming out of the door was Miss Conway.,o'henry part 2,2,Elementary/Pre-Intermediate,1,-1
3276,"The moon was rising over the houses on the east side of the park. Children laughed and played. Music came softly from one of the nearer streets. Around the little park, cabs rolled by. The trains that traveled high above the street rushed past.",o'henry part 2,2,Elementary/Pre-Intermediate,1,-1
3279,"There have never been many true adventurers. You can read stories about men called adventurers. But they were really businessmen. There was something they wanted— money, or a country. And so they got it. But a true adventurer is different.",o'henry part 2,2,Elementary/Pre-Intermediate,1,-1
3280,Rudolf Steiner was a true adventurer. There were few evenings when he did not go out seeking something different. He was always interested in what might be waiting around the next corner. Sometimes adventure led him into strange places.,o'henry part 2,2,Elementary/Pre-Intermediate,1,-1
3286,"Jim was never late. Della held the watch chain in her hand and sat near the door where he always entered. Then she heard his step in the hall and her face lost color for a moment. She often said little prayers quietly, about simple everyday things. And now she said: ""Please God, make him think I'm still pretty."" The door opened and Jim stepped in. He looked very thin and he was not smiling. Poor fellow, he was only twenty-two—and with a family to take care of! He needed a new coat and he had nothing to cover his cold hands.
Jim stopped inside the door. His eyes looked strangely at Della, and there was an expression in them that she could not understand. He simply looked at her with that strange expression on his face.",o'henry part 3,2,Elementary/Pre-Intermediate,1,-1
3293,"Rudolf entered the door and walked quickly up. He looked toward the nearer light and saw a green door. For one moment he waited. He walked straight to the green door, striking it loudly with his hand. Then he waited to see who would open the door.
In the moments that passed then, he could feel the quick breath of true adventure. What might not be behind the wood of that green door! Bad men planning bad acts, or beauty in trouble, or death, or love—anything might be there.
A soft sound was heard, and the door slowly opened. A girl not yet twenty stood there. Her face was very white, and she was very weak. She put out one hand, and started to fall. Rudolf caught her and carried her inside and put her down on a bed.",o'henry part 3,2,Elementary/Pre-Intermediate,1,-1
3296,"Restless, always moving, forever passing like time itself, are most of the people who live in these old red houses. This is on New York's West Side.
The people are homeless, yet they have a hundred homes. They go from furnished room to furnished room. The houses of this part of the city have had a thousand people living in them. Therefore each house should have a thousand stories to tell.
One evening a young man appeared, going from one to another of these big old houses, ringing the doorbell. At the twelfth house, he put down the bag he carried. He cleaned the dust from his face. Then he touched the bell. The woman who owned the house came to the door. The young man looked at her. He asked if there was a room that he could have for the night.",o'henry part 3,2,Elementary/Pre-Intermediate,1,-1
3297,"The young man followed her up. There was little light in the halls. He could not see where that light came from. The covering on the floor was old and ragged. There were places in the walls made, perhaps, to hold flowering plants. If this were true, the plants had died long before this evening. The air was bad; no flowers could have lived in it for long.
""This is the room,"" said the woman in her soft, thick voice. ""It's a nice room. Someone is usually living in it. I had some very nice people in it last summer. They paid on time. The water is at the end of the hall. Sprowls and Mooney had the room for three months. You know them? Theater people. The gas is here. You see there is plenty of space to hang your clothes. It's a room everyone likes.""",o'henry part 3,2,Elementary/Pre-Intermediate,1,-1
3301,"Soapy left his seat and walked out of Madison Square to the place where the great street called Broadway and Fifth Avenue meet. He stopped at a large and brightly-lighted restaurant. This was where the best food and the best people in the best clothes appeared every evening.
He began thinking of what he would like to eat. In his mind he could see the whole dinner. The cost would not be too high. He did not want the restaurant people to feel any real anger. But the dinner would leave him filled and happy for the journey to his winter home.
But as Soapy put his foot inside the restaurant door, the head waiter saw his broken old shoes and the torn clothes that covered his legs. Strong and ready hands turned Soapy around and moved him quietly and quickly outside again.",o'henry part 3,2,Elementary/Pre-Intermediate,1,-1
3304,"Where Della stopped, the sign said: ""Mrs. Sofronie. Hair Articles of all Kinds."" Up to the second floor Della ran, and stopped to get her breath. Mrs. Sofronie, large, too white, cold-eyed, looked at her.",o'henry part 3,2,Elementary/Pre-Intermediate,1,-1
3306,"Jim was never late. Della held the watch chain in her hand and sat near the door where he always entered. Then she heard his step in the hall and her face lost color for a moment. She often said little prayers quietly, about simple everyday things.",o'henry part 3,2,Elementary/Pre-Intermediate,1,-1
3309,"Jim put his arms around his Della. For ten seconds let us look in another direction. Eight dollars a week or a million dollars a year— how different are they? Someone may give you an answer, but it will be wrong.",o'henry part 3,2,Beginner,0,-2
3312,"Jim sat down and smiled.
""Della,"" said he, ""let's put our Christmas gifts away and keep them a while. They're too nice to use now. I sold the watch to get the money to buy the combs. And now I think we should have our dinner.""",o'henry part 3,2,Elementary/Pre-Intermediate,1,-1
3313,These is one day that is ours. There is one day when all Americans go back to the old home and eat a big dinner. Bless the day. The President gives it to us every year. Sometimes he talks about the people who had the first Thanksgiving.,o'henry part 3,2,Beginner,0,-2
3315,Stuffy Pete sat down on a seat in the New York City park named Union Square. It was the third seat to the right as you enter Union Square from the east. Every Thanksgiving Day for nine years he had sat down there at one in the afternoon.,o'henry part 3,2,Elementary/Pre-Intermediate,1,-1
3317,"Rudolf entered the door and walked quickly up. He looked toward the nearer light and saw a green door. For one moment he waited. He walked straight to the green door, striking it loudly with his hand. Then he waited to see who would open the door.",o'henry part 3,2,Elementary/Pre-Intermediate,1,-1
3319,"""This is the room,"" said the woman in her soft, thick voice. ""It's a nice room. Someone is usually living in it. I had some very nice people in it last summer. They paid on time. The water is at the end of the hall. Sprowls and Mooney had the room for three months.""",o'henry part 3,2,Elementary/Pre-Intermediate,1,-1
3325,"The Old Gentleman sat at the table, watching. The waiters brought food, and more food. And Stuffy began to eat.
No great and famous soldier ever battled more strongly against an enemy. The turkey and all the other food were gone almost as quickly as they appeared. Stuffy saw the look of happiness on the Old Gentleman's face. He continued to eat in order to keep it there.
In an hour the battle was finished.
""Thank you,"" Stuffy said. ""Thank you for my Thanksgiving dinner."" Then he stood up heavily and started to go to the wrong door. A waiter turned him in the right direction.
The Old Gentleman carefully counted out $1.30, and left fifteen cents more for the waiter. They said goodbye, as they did each year, at the door.",o'henry part 4,2,Elementary/Pre-Intermediate,1,-1
3329,"At a corner of Sixth Avenue was a shop with a wide glass window, bright with electric lights. Soapy picked up a big stone and threw it through the glass. People came running around the corner. A cop was the first among them. Soapy stood still, and he smiled when he saw the cop.
""Where's the man that did that?"" asked the cop.
""Don't you think that I might have done it?"" said Soapy. He was friendly and happy. What he wanted was coming toward him.
But the cop's mind would not consider Soapy. Men who break windows do not stop there to talk to cops. They run away as fast as they can. The cop saw a man further along the street, running. He ran after him. And Soapy, sick at heart, walked slowly away. He had failed two times.",o'henry part 4,2,Elementary/Pre-Intermediate,1,-1
3330,"Across the street was another restaurant. It was not so fine as the one on Broadway. The people who went there were not so rich. Its food was not so good. Into this, Soapy took his old shoes and his torn clothes, and no one stopped him. He sat down at a table and was soon eating a big dinner. When he had finished, he said that he and money were strangers.
""Get busy and call a cop,"" said Soapy. ""And don't keep a gentleman waiting."" ""No cop for you,"" said the waiter. He called another waiter.
The two waiters threw Soapy upon his left ear on the hard street outside. He stood up slowly, one part at a time, and beat the dust from his clothes. Soapy traveled almost half a mile before he tried again. This time he felt very certain that he would be successful.",o'henry part 4,2,Elementary/Pre-Intermediate,1,-1
3331,"Soapy's plan was to speak to the young woman. She seemed to be a very nice young lady, who would not want a strange man to speak to her. She would ask the cop for help. And then Soapy would be happy to feel the cop's hand on his arm. He would be on his way to the Island.
He went near her. He could see that the cop was already watching him. The young woman moved away a few steps. Soapy followed. Standing beside her he said: ""Good evening, Bedelia! Don't you want to come with me?"" The cop was still looking. The young woman had only to move her hand, and Soapy would be on his way to the place where he wanted to go. He was already thinking how warm he would be. The young woman turned to him. Putting out her hand, she took his arm.",o'henry part 4,2,Elementary/Pre-Intermediate,1,-1
3335,"At the corner stood a shop bright with electric lights. When they came near, each turned to look at the other's face.
The man from the West stopped suddenly and pulled his arm away.
""You're not Jimmy Wells,"" he said. ""Twenty years is a long time, but not long enough to change the shape of a man's nose."" ""It sometimes changes a good man into a bad one,"" said the tall man. ""You've been under arrest for ten minutes, Bob. Chicago cops thought you might be coming to New York. They told us to watch for you. Are you coming with me quietly? That's wise. But first here is something I was asked to give you. You may read it here at the window. It's from a cop named Wells."" The man from the West opened the little piece of paper. His hand began to shake a little as he read.",o'henry part 4,2,Elementary/Pre-Intermediate,1,-1
3336,"Madame was alone in the Hotel Lotus. She was alone as a queen is alone, because of her high position. She rose from bed late in the morning. She was then a sweet, soft person who seemed to shine quietly.
But at dinner she was different. She would wear a beautiful dress. I cannot find words fine enough to tell about it. Always there were red flowers at her shoulder. When the head waiter saw a dress like this, he met it at the door. You thought of Paris when you saw it, and of the theater and of old romances.
A story about Madame Beaumont was told among the guests in the Hotel Lotus. It was said that she was a woman who had traveled all over the world. It was said that she knew the most important people everywhere. It was said that in her white hands she held the future of certain nations.",o'henry part 4,2,Elementary/Pre-Intermediate,1,-1
3338,"When she had finished eating, she took out a dollar.
""Mr. Farrington,"" she said, with the smile that everyone in the Lotus loved, ""I want to tell you something. I'm going to leave early tomorrow morning because I must go back to work. I work selling women's clothes at Casey's shop. That dollar is all the money I have. I won't have more until I get paid at the end of the week. You're a real gentleman and you've been good to me. I wanted to tell you before I went. For a year I've been planning to come here. Each week I put aside a little of my pay, so that I would have enough money. I wanted to live one week like a rich lady. I wanted to have the best of everything. Now I've done it, and I've been happier than I ever was before. And now I'm going back to work.""",o'henry part 4,2,Elementary/Pre-Intermediate,1,-1
3339,"""Andy,"" said Maggie. ""What I told you was not true, and there never was any Count. There never was a man in love with me. All the other girls had men in love with them. And Andy, I look good in black—you know I do. So I went to a shop where I could buy that picture. And that story about the Count—none of it was true. I said he had died because I wanted to wear black. And no one can love me, because I didn't tell the truth. I never liked anyone but you. And that's all."" But Andy did not move away. Instead, his arm pulled her nearer to him. She looked up and saw that he was smiling.
""Do you still love me, Andy?"" ""Sure,"" said Andy. ""You have made everything fine, Maggie. I hoped you would tell me the truth before the wedding-day.""",o'henry part 4,2,Elementary/Pre-Intermediate,1,-1
